"date","latitude","longitude","userID","num.mymon.obsd","city","state","region"
2014-11-23,19.2919773,-99.0963364,"obsr515703",5,"Mexico City","Mexico City","Central"
2014-11-23,19.2720703,-99.0624762,"obsr515703",2,"Mexico City","Mexico City","Central"
2014-11-23,19.2720703,-99.0624762,"obsr356191",2,"Mexico City","Mexico City","Central"
2014-11-27,19.2919773,-99.0963364,"obsr131936",NA,"Mexico City","Mexico City","Central"
2014-11-27,19.3021499,-99.0938152,"obsr131936",39,"Mexico City","Mexico City","Central"
2014-11-27,24.0022242,-104.6598387,"obsr243104",1,"Durango","Durango","North"
2014-11-28,18.8417301,-99.1832453,"obsr426755",10,"Emiliano Zapata","Morelos","Central"
2014-11-30,25.415987,-100.966501,"heliographyst",NA,"Saltillo","Coahuila","North"
2014-12-02,17.0127895,-96.7216158,"obsr489522",16,"Huajuapan","Oaxaca","South"
2014-12-04,24.0158333,-104.7258333,"obsr243104",1,"Durango","Durango","North"
2014-12-05,19.469153,-99.194548,"negronahual",NA,"Mexico City","Mexico City","Central"
2014-12-05,19.469728,-99.192832,"negronahual",NA,"Mexico City","Mexico City","Central"
2014-12-05,21.8514863,-102.3121628,"obsr508154",4,"Aguascalientes","Aguascalientes","North"
2014-12-11,21.8514863,-102.3121628,"obsr508154",4,"Aguascalientes","Aguascalientes","North"
2014-12-15,20.29,-103.18917,"obsr206753",5,"Chapala","Jalisco","South"
2014-12-17,19.5167575,-99.1679192,"obsr49601",25,"Tlalnepantla","Mexico","Central"
2014-12-18,19.2720703,-99.0624762,"obsr504111",2,"Mexico City","Mexico City","Central"
2014-12-18,19.2720703,-99.0624762,"obsr134199",2,"Mexico City","Mexico City","Central"
2014-12-18,19.2720703,-99.0624762,"obsr276571",2,"Mexico City","Mexico City","Central"
2014-12-18,19.2720703,-99.0624762,"obsr131936",2,"Mexico City","Mexico City","Central"
2014-12-19,19.2919773,-99.0963364,"obsr49601",NA,"Mexico City","Mexico City","Central"
2014-12-23,19.2919773,-99.0963364,"obsr341477",NA,"Mexico City","Mexico City","Central"
2014-12-23,19.5093955,-99.2038822,"obsr414844",16,"Mexico City","Mexico City","Central"
2014-12-24,20.5441217,-99.9542297,"obsr523171",2,"San Nicolas","Queretaro","Central"
2014-12-24,20.5441217,-99.9542297,"obsr553786",2,"San Nicolas","Queretaro","Central"
2014-12-24,20.5441217,-99.9542297,"obsr284411",2,"San Nicolas","Queretaro","Central"
2014-12-25,19.0306215,-98.1851317,"obsr183511",NA,"Puebla","Puebla","Central"
2014-12-26,19.2720703,-99.0624762,"obsr356191",1,"Mexico City","Mexico City","Central"
2014-12-26,19.2720703,-99.0624762,"obsr515703",1,"Mexico City","Mexico City","Central"
2014-12-26,19.2720703,-99.0624762,"obsr439758",1,"Mexico City","Mexico City","Central"
2014-12-27,20.6793885,-105.2868815,"obsr304361",3,"Nuevo Vallarta","Nayarit","North"
2014-12-28,19.2784154,-99.043293,"obsr232966",7,"Mexico City","Mexico City","Central"
2014-12-28,19.2720703,-99.0624762,"obsr331950",NA,"Mexico City","Mexico City","Central"
2014-12-28,19.2720703,-99.0624762,"obsr508392",NA,"Mexico City","Mexico City","Central"
2014-12-28,19.2720703,-99.0624762,"obsr232966",14,"Mexico City","Mexico City","Central"
2014-12-28,19.2720703,-99.0624762,"obsr428676",NA,"Mexico City","Mexico City","Central"
2014-12-29,24.108312,-110.3474951,"obsr320179",3,"La Paz B.C.S","Baja California Sur","Baja"
2014-12-29,24.108312,-110.3474951,"obsr621928",3,"La Paz B.C.S","Baja California Sur","Baja"
2014-12-29,24.108312,-110.3474951,"obsr217749",3,"La Paz B.C.S","Baja California Sur","Baja"
2014-12-31,19.5346141,-96.9455374,"obsr259255",2,"Xalapa ","Veracruz","South"
2014-12-31,20.6793885,-105.2868815,"obsr304361",2,"Nuevo Vallarta","Nayarit","North"
2015-01-01,19.3309173,-98.9634705,"obsr93932",10,"Valle de Chalco Solidaridad","Mexico","Central"
2015-01-01,19.3309173,-98.9634705,"obsr49359",10,"Valle de Chalco Solidaridad","Mexico","Central"
2015-01-03,20.5932886,-100.4100009,"obsr290375",25,"Santiago de Queretaro","Queretaro","Central"
2015-01-04,19.3234956,-99.0677977,"obsr47784",2,"Mexico City","Mexico City","Central"
2015-01-05,21.1792002,-101.6870768,"obsr49601",NA,"Leon","Guanajuato","Central"
2015-01-06,19.2875702,-99.111228,"obsr232966",6,"Mexico City","Mexico City","Central"
2015-01-07,20.7012792,-105.2949775,"obsr211929",2,"Nuevo Vallarta","Nayarit","North"
2015-01-08,29.1011019,-110.9424305,"obsr394756",2,"Hermosillo","Sonora","North"
2015-01-08,29.1011019,-110.9424305,"obsr258793",2,"Hermosillo","Sonora","North"
2015-01-08,29.1011019,-110.9424305,"obsr489522",2,"Hermosillo","Sonora","North"
2015-01-09,29.1024143,-110.9565926,"obsr547493",6,"Hermosillo","Sonora","North"
2015-01-10,19.29699,-99.09301,"Alfonso Guti�rrez Aldana",NA,"Mexico City","Mexico City","Central"
2015-01-10,24.1003109,-110.3149411,"obsr621928",1,"La Paz B.C.S","Baja California Sur","Baja"
2015-01-10,24.1003109,-110.3149411,"obsr320179",1,"La Paz B.C.S","Baja California Sur","Baja"
2015-01-10,19.2720703,-99.0624762,"obsr131936",NA,"Mexico City","Mexico City","Central"
2015-01-10,19.2720703,-99.0624762,"obsr331950",NA,"Mexico City","Mexico City","Central"
2015-01-10,19.2720703,-99.0624762,"obsr504111",NA,"Mexico City","Mexico City","Central"
2015-01-10,19.2720703,-99.0624762,"obsr134199",NA,"Mexico City","Mexico City","Central"
2015-01-11,19.2919773,-99.0963364,"obsr44779",6,"Mexico City","Mexico City","Central"
2015-01-11,19.2919773,-99.0963364,"obsr331950",10,"Mexico City","Mexico City","Central"
2015-01-17,19.599619,-99.286439,"obsr432584",NA,"Nicolas Romero","Mexico","Central"
2015-01-17,20.3188723,-102.7716064,"obsr324316",1,"Ocotlan","Jalisco","South"
2015-01-18,20.29,-103.18917,"obsr206753",4,"Chapala","Jalisco","South"
2015-01-18,20.3188723,-102.7716064,"obsr324316",4,"Ocotlan","Jalisco","South"
2015-01-19,24.1003109,-110.3149411,"obsr621928",1,"La Paz B.C.S","Baja California Sur","Baja"
2015-01-19,24.1003109,-110.3149411,"obsr347955",1,"La Paz B.C.S","Baja California Sur","Baja"
2015-01-19,24.1003109,-110.3149411,"obsr320179",1,"La Paz B.C.S","Baja California Sur","Baja"
2015-01-20,27.9666658,-114.0504456,"obsr206492",6,"Guerrero Negro","Baja California Sur","Baja"
2015-01-22,27.9609358,-114.0563679,"obsr424205",3,"Guerrero Negro","Baja California Sur","Baja"
2015-01-22,27.9609358,-114.0563679,"obsr320158",2,"Guerrero Negro","Baja California Sur","Baja"
2015-01-24,19.2919773,-99.0963364,"obsr429716",20,"Mexico City","Mexico City","Central"
2015-01-25,19.4653588,-99.0660596,"obsr49359",2,"Mexico City","Mexico City","Central"
2015-01-25,27.9666658,-114.0504456,"obsr320158",21,"Guerrero Negro","Baja California Sur","Baja"
2015-01-25,27.9666658,-114.0504456,"obsr320158",4,"Guerrero Negro","Baja California Sur","Baja"
2015-01-27,19.5167575,-99.1679192,"obsr49601",NA,"Tlalnepantla","Mexico","Central"
2015-01-27,19.601841,-99.050674,"hugoalvarezg",NA,"Ecatepec de Morelos","Mexico","Central"
2015-01-27,31.872077,-116.626495,"obsr16779",5,"Ensenada","Baja California","Baja"
2015-01-30,17.0127895,-96.7216158,"obsr629871",2,"Huajuapan","Oaxaca","South"
2015-01-31,17.0127895,-96.7216158,"obsr603438",NA,"Huajuapan","Oaxaca","South"
2015-02-01,19.2553602,-99.191426,"obsr426755",1,"Mexico City","Mexico City","Central"
2015-02-01,19.2553602,-99.191426,"obsr508392",1,"Mexico City","Mexico City","Central"
2015-02-01,19.2553602,-99.191426,"obsr515703",1,"Mexico City","Mexico City","Central"
2015-02-01,19.2553602,-99.191426,"obsr331950",1,"Mexico City","Mexico City","Central"
2015-02-01,19.2553602,-99.191426,"obsr446177",1,"Mexico City","Mexico City","Central"
2015-02-01,19.3010989,-99.0934181,"obsr426755",3,"Mexico City","Mexico City","Central"
2015-02-01,19.3010989,-99.0934181,"obsr508392",3,"Mexico City","Mexico City","Central"
2015-02-01,19.3010989,-99.0934181,"obsr515703",3,"Mexico City","Mexico City","Central"
2015-02-01,19.3010989,-99.0934181,"obsr331950",3,"Mexico City","Mexico City","Central"
2015-02-01,24.0839519,-110.383426,"obsr320158",2,"El Centenario","Baja California Sur","Baja"
2015-02-01,24.0839519,-110.383426,"obsr467108",2,"El Centenario","Baja California Sur","Baja"
2015-02-01,19.2720703,-99.0624762,"obsr515703",5,"Mexico City","Mexico City","Central"
2015-02-01,19.2720703,-99.0624762,"obsr508392",5,"Mexico City","Mexico City","Central"
2015-02-01,19.2720703,-99.0624762,"obsr426755",5,"Mexico City","Mexico City","Central"
2015-02-01,19.2720703,-99.0624762,"obsr331950",5,"Mexico City","Mexico City","Central"
2015-02-02,19.2919773,-99.0963364,"obsr331950",10,"Mexico City","Mexico City","Central"
2015-02-02,19.2919773,-99.0963364,"obsr446177",10,"Mexico City","Mexico City","Central"
2015-02-02,19.3099283,-99.0966797,"obsr331950",18,"Mexico City","Mexico City","Central"
2015-02-02,19.5143324,-96.8740323,"obsr131498",2,"Xalapa ","Veracruz","South"
2015-02-02,20.5999126,-100.4253153,"obsr326198",28,"Santiago de Queretaro","Queretaro","Central"
2015-02-03,19.2919773,-99.0963364,"obsr49601",NA,"Mexico City","Mexico City","Central"
2015-02-03,19.4607177,-99.0729625,"obsr49359",3,"Mexico City","Mexico City","Central"
2015-02-03,19.4607177,-99.0729625,"obsr93932",3,"Mexico City","Mexico City","Central"
2015-02-03,19.5143324,-96.8740323,"obsr621928",2,"Xalapa ","Veracruz","South"
2015-02-03,19.5143324,-96.8740323,"obsr52442",2,"Xalapa ","Veracruz","South"
2015-02-04,29.0819762,-110.9632874,"obsr258793",2,"Hermosillo","Sonora","North"
2015-02-06,18.8465227,-98.9502928,"obsr433109",1,"Cuautla","Morelos","Central"
2015-02-06,18.8489799,-98.9537662,"obsr433109",3,"Cuautla","Morelos","Central"
2015-02-06,19.3948256,-99.1894881,"obsr105238",2,"Mexico City","Mexico City","Central"
2015-02-07,19.9781081,-99.1752577,"obsr421077",1,"Apaxco de Ocampo","Mexico","Central"
2015-02-07,24.1500822,-110.3360796,"obsr494646",2,"La Paz B.C.S","Baja California Sur","Baja"
2015-02-07,24.1500822,-110.3360796,"obsr429716",2,"La Paz B.C.S","Baja California Sur","Baja"
2015-02-08,19.2875702,-99.111228,"obsr232966",NA,"Mexico City","Mexico City","Central"
2015-02-08,19.2919773,-99.0963364,"obsr515703",8,"Mexico City","Mexico City","Central"
2015-02-08,19.2919773,-99.0963364,"obsr356191",8,"Mexico City","Mexico City","Central"
2015-02-08,19.2919773,-99.0963364,"obsr508392",8,"Mexico City","Mexico City","Central"
2015-02-08,19.2919773,-99.0963364,"obsr439758",8,"Mexico City","Mexico City","Central"
2015-02-08,19.4588557,-99.0765524,"obsr446177",1,"Mexico City","Mexico City","Central"
2015-02-08,19.4588557,-99.0765524,"obsr331950",1,"Mexico City","Mexico City","Central"
2015-02-12,17.53921,-99.50431,"Maria Gpe",NA,"Chilpancingo de los Bravo","Guerrero","South"
2015-02-12,19.3131076,-99.1998053,"obsr44779",1,"Mexico City","Mexico City","Central"
2015-02-13,29.1011019,-110.9424305,"obsr557412",12,"Hermosillo","Sonora","North"
2015-02-13,29.1011019,-110.9424305,"obsr258793",12,"Hermosillo","Sonora","North"
2015-02-13,29.1011019,-110.9424305,"obsr589242",12,"Hermosillo","Sonora","North"
2015-02-13,29.1011019,-110.9424305,"obsr547493",12,"Hermosillo","Sonora","North"
2015-02-14,19.2919773,-99.0963364,"obsr331950",NA,"Mexico City","Mexico City","Central"
2015-02-14,19.2919773,-99.0963364,"obsr327061",NA,"Mexico City","Mexico City","Central"
2015-02-14,19.2919773,-99.0963364,"obsr428676",NA,"Mexico City","Mexico City","Central"
2015-02-15,19.3739379,-99.056806,"obsr631633",9,"Mexico City","Mexico City","Central"
2015-02-15,19.2720703,-99.0624762,"obsr415391",NA,"Mexico City","Mexico City","Central"
2015-02-15,19.2720703,-99.0624762,"obsr432584",NA,"Mexico City","Mexico City","Central"
2015-02-19,26.012361,-111.3484955,"obsr351675",2,"Loreto","Baja California Sur","Baja"
2015-02-19,26.012361,-111.3484955,"obsr292394",2,"Loreto","Baja California Sur","Baja"
2015-02-20,19.3948256,-99.1894881,"obsr105238",1,"Mexico City","Mexico City","Central"
2015-02-20,26.012361,-111.3484955,"obsr292394",1,"Loreto","Baja California Sur","Baja"
2015-02-21,20.66207,-103.42561,"Mario Santoscoy",NA,"Zapopan","Jalisco","South"
2015-02-21,19.2720703,-99.0624762,"obsr331950",16,"Mexico City","Mexico City","Central"
2015-02-22,19.34147,-99.17468,"Gonzalo Zepeda Mart�nez",NA,"Mexico City","Mexico City","Central"
2015-02-24,29.0818637,-110.9683621,"obsr539952",3,"Hermosillo","Sonora","North"
2015-02-28,19.0977478,-96.1129045,"obsr284972",1,"Medellin","Veracruz","South"
2015-02-28,19.0977478,-96.1129045,"obsr621928",1,"Medellin","Veracruz","South"
2015-03-01,19.2720703,-99.0624762,"obsr415391",NA,"Mexico City","Mexico City","Central"
2015-03-01,19.2720703,-99.0624762,"obsr331950",4,"Mexico City","Mexico City","Central"
2015-03-01,19.2720703,-99.0624762,"obsr428676",4,"Mexico City","Mexico City","Central"
2015-03-01,19.2720703,-99.0624762,"obsr341477",4,"Mexico City","Mexico City","Central"
2015-03-02,19.3133304,-99.198904,"obsr44779",1,"Mexico City","Mexico City","Central"
2015-03-03,23.9997815,-104.651949,"obsr248449",2,"Durango","Durango","North"
2015-03-03,19.2609957,-98.9746714,"obsr134199",NA,"Mexico City","Mexico City","Central"
2015-03-03,19.2609957,-98.9746714,"obsr604573",NA,"Mexico City","Mexico City","Central"
2015-03-03,19.2609957,-98.9746714,"obsr131936",NA,"Mexico City","Mexico City","Central"
2015-03-03,19.2609957,-98.9746714,"obsr504111",NA,"Mexico City","Mexico City","Central"
2015-03-05,19.2919773,-99.0963364,"obsr131936",NA,"Mexico City","Mexico City","Central"
2015-03-05,19.2919773,-99.0963364,"obsr504111",NA,"Mexico City","Mexico City","Central"
2015-03-05,19.2919773,-99.0963364,"obsr134199",NA,"Mexico City","Mexico City","Central"
2015-03-05,20.5624683,-100.4170822,"obsr731573",10,"Santiago de Queretaro","Queretaro","Central"
2015-03-05,21.1792002,-101.6870768,"obsr347955",6,"Leon","Guanajuato","Central"
2015-03-07,19.0977478,-96.1129045,"obsr621928",2,"Medellin","Veracruz","South"
2015-03-07,19.0977478,-96.1129045,"obsr284972",2,"Medellin","Veracruz","South"
2015-03-07,20.59302,-100.40976,"Jos� Alfredo Morales Ortiz",NA,"Santiago de Queretaro","Queretaro","Central"
2015-03-08,26.01278,-111.34333,"obsr353693",14,"Loreto","Baja California Sur","Baja"
2015-03-10,19.291683,-99.184742,"obsr44779",1,"Mexico City","Mexico City","Central"
2015-03-11,19.3131076,-99.1998053,"obsr44779",1,"Mexico City","Mexico City","Central"
2015-03-11,19.3736023,-99.0343331,"obsr415391",NA,"Mexico City","Mexico City","Central"
2015-03-12,19.3099283,-99.0966797,"obsr415391",NA,"Mexico City","Mexico City","Central"
2015-03-13,19.0977478,-96.1129045,"obsr621928",7,"Medellin","Veracruz","South"
2015-03-13,19.0977478,-96.1129045,"obsr284972",7,"Medellin","Veracruz","South"
2015-03-13,19.34295,-99.17116,"Gonzalo Zepeda Mart�nez",NA,"Mexico City","Mexico City","Central"
2015-03-13,19.34295,-99.17116,"Gonzalo Zepeda Mart�nez",NA,"Mexico City","Mexico City","Central"
2015-03-13,19.34295,-99.17116,"Gonzalo Zepeda Mart�nez",NA,"Mexico City","Mexico City","Central"
2015-03-13,19.34295,-99.17116,"Gonzalo Zepeda Mart�nez",NA,"Mexico City","Mexico City","Central"
2015-03-13,19.34295,-99.17116,"Gonzalo Zepeda Mart�nez",NA,"Mexico City","Mexico City","Central"
2015-03-13,19.383598,-99.0370917,"obsr415391",NA,"Mexico City","Mexico City","Central"
2015-03-15,19.2919773,-99.0963364,"obsr304794",9,"Mexico City","Mexico City","Central"
2015-03-15,19.2919773,-99.0963364,"obsr331950",9,"Mexico City","Mexico City","Central"
2015-03-15,19.2919773,-99.0963364,"obsr341477",9,"Mexico City","Mexico City","Central"
2015-03-15,19.2919773,-99.0963364,"obsr515703",9,"Mexico City","Mexico City","Central"
2015-03-15,19.2919773,-99.0963364,"obsr428676",9,"Mexico City","Mexico City","Central"
2015-03-15,19.2919773,-99.0963364,"obsr327061",9,"Mexico City","Mexico City","Central"
2015-03-15,19.2919773,-99.0963364,"obsr508392",9,"Mexico City","Mexico City","Central"
2015-03-15,19.2919773,-99.0963364,"obsr446177",9,"Mexico City","Mexico City","Central"
2015-03-16,19.28786,-99.09352,"Elizabeth Torres Bahena",NA,"Mexico City","Mexico City","Central"
2015-03-19,20.2968166,-103.2659805,"obsr179637",6,"Ajijic","Jalisco","South"
2015-03-19,31.8585963,-116.6185118,"obsr54624",5,"Ensenada","Baja California","Baja"
2015-03-20,25.4189692,-100.9683761,"obsr88294",2,"Saltillo","Coahuila","North"
2015-03-21,19.4588557,-99.0765524,"obsr613614",9,"Mexico City","Mexico City","Central"
2015-03-21,19.4588557,-99.0765524,"obsr304794",9,"Mexico City","Mexico City","Central"
2015-03-21,19.4588557,-99.0765524,"obsr327061",9,"Mexico City","Mexico City","Central"
2015-03-21,19.4588557,-99.0765524,"obsr428676",9,"Mexico City","Mexico City","Central"
2015-03-21,19.4588557,-99.0765524,"obsr331950",9,"Mexico City","Mexico City","Central"
2015-03-21,19.4588557,-99.0765524,"obsr426755",9,"Mexico City","Mexico City","Central"
2015-03-21,19.4588557,-99.0765524,"obsr508392",9,"Mexico City","Mexico City","Central"
2015-03-21,19.4588557,-99.0765524,"obsr446177",9,"Mexico City","Mexico City","Central"
2015-03-21,19.4600777,-99.0741706,"obsr426755",6,"Mexico City","Mexico City","Central"
2015-03-22,19.2919773,-99.0963364,"obsr446177",1,"Mexico City","Mexico City","Central"
2015-03-22,28.33537,-100.86123,"jorgetrevino",NA,"Allende","Coahuila","North"
2015-03-24,19.3710703,-99.0349326,"obsr426755",2,"Mexico City","Mexico City","Central"
2015-03-28,19.3099283,-99.0966797,"obsr331950",10,"Mexico City","Mexico City","Central"
2015-03-28,19.3099283,-99.0966797,"obsr446177",10,"Mexico City","Mexico City","Central"
2015-04-03,19.2813618,-99.1052198,"obsr446177",1,"Mexico City","Mexico City","Central"
2015-04-04,19.0977478,-96.1129045,"obsr284972",2,"Medellin","Veracruz","South"
2015-04-04,19.0977478,-96.1129045,"obsr621928",2,"Medellin","Veracruz","South"
2015-04-04,19.3010989,-99.0934181,"obsr304794",3,"Mexico City","Mexico City","Central"
2015-04-04,19.3010989,-99.0934181,"obsr428676",3,"Mexico City","Mexico City","Central"
2015-04-04,19.3010989,-99.0934181,"obsr327061",3,"Mexico City","Mexico City","Central"
2015-04-04,19.3010989,-99.0934181,"obsr446177",3,"Mexico City","Mexico City","Central"
2015-04-04,19.3010989,-99.0934181,"obsr331950",3,"Mexico City","Mexico City","Central"
2015-04-04,19.3010989,-99.0934181,"obsr508392",3,"Mexico City","Mexico City","Central"
2015-04-06,19.34278,-99.17111,"Gonzalo Zepeda Mart�nez",NA,"Mexico City","Mexico City","Central"
2015-04-08,19.29353,-99.09284,"Alfonso Guti�rrez Aldana",NA,"Mexico City","Mexico City","Central"
2015-04-08,19.5250343,-96.8817303,"obsr621928",4,"Xalapa ","Veracruz","South"
2015-04-08,19.5250343,-96.8817303,"obsr214177",4,"Xalapa ","Veracruz","South"
2015-04-09,19.3131076,-99.1998053,"obsr44779",1,"Mexico City","Mexico City","Central"
2015-04-12,19.2432804,-99.1145056,"obsr44779",2,"Mexico City","Mexico City","Central"
2015-04-18,19.2573799,-99.0486306,"obsr556588",3,"Mexico City","Mexico City","Central"
2015-04-19,19.2720703,-99.0624762,"obsr515703",1,"Mexico City","Mexico City","Central"
2015-04-19,19.2720703,-99.0624762,"obsr439758",1,"Mexico City","Mexico City","Central"
2015-04-19,19.2720703,-99.0624762,"obsr341477",1,"Mexico City","Mexico City","Central"
2015-04-21,19.464731,-98.9073372,"obsr462961",6,"Montecillo","Mexico","Central"
2015-04-21,19.464731,-98.9073372,"obsr325077",6,"Montecillo","Mexico","Central"
2015-04-27,27.9666658,-114.0504456,"obsr621928",7,"Guerrero Negro","Baja California Sur","Baja"
2015-04-27,27.9666658,-114.0504456,"obsr320179",7,"Guerrero Negro","Baja California Sur","Baja"
2015-04-27,27.9666658,-114.0504456,"obsr427471",7,"Guerrero Negro","Baja California Sur","Baja"
2015-04-27,27.9666658,-114.0504456,"obsr603830",7,"Guerrero Negro","Baja California Sur","Baja"
2015-04-27,27.9666658,-114.0504456,"obsr320158",7,"Guerrero Negro","Baja California Sur","Baja"
2015-04-28,19.3790086,-99.046576,"obsr618803",3,"Mexico City","Mexico City","Central"
2015-04-29,19.2919773,-99.0963364,"obsr341477",NA,"Mexico City","Mexico City","Central"
2015-05-01,31.848558,-116.5724516,"obsr443956",1,"Ensenada","Baja California","Baja"
2015-05-03,19.296523,-99.091806,"heliographyst",NA,"Mexico City","Mexico City","Central"
2015-05-07,19.34283,-99.17148,"Gonzalo Zepeda Mart�nez",NA,"Mexico City","Mexico City","Central"
2015-05-09,19.2919773,-99.0963364,"obsr428676",6,"Mexico City","Mexico City","Central"
2015-05-09,19.2919773,-99.0963364,"obsr429223",6,"Mexico City","Mexico City","Central"
2015-05-09,19.2919773,-99.0963364,"obsr341477",6,"Mexico City","Mexico City","Central"
2015-05-09,19.2919773,-99.0963364,"obsr446177",6,"Mexico City","Mexico City","Central"
2015-05-09,19.3010989,-99.0934181,"obsr429223",NA,"Mexico City","Mexico City","Central"
2015-05-09,19.3010989,-99.0934181,"obsr341477",NA,"Mexico City","Mexico City","Central"
2015-05-09,20.5878657,-100.3878576,"obsr428493",20,"Santiago de Queretaro","Queretaro","Central"
2015-05-09,20.5878657,-100.3878576,"obsr617507",20,"Santiago de Queretaro","Queretaro","Central"
2015-05-09,20.5878657,-100.3878576,"obsr559034",20,"Santiago de Queretaro","Queretaro","Central"
2015-05-10,19.3010989,-99.0934181,"obsr515703",5,"Mexico City","Mexico City","Central"
2015-05-10,19.3010989,-99.0934181,"obsr356191",5,"Mexico City","Mexico City","Central"
2015-05-10,24.103434,-110.371918,"arqmimis",NA,"Chametla","Baja California Sur","Baja"
2015-05-10,19.2720703,-99.0624762,"obsr515703",5,"Mexico City","Mexico City","Central"
2015-05-10,19.2720703,-99.0624762,"obsr356191",5,"Mexico City","Mexico City","Central"
2015-05-11,19.492098,-98.869087,"obsr587551",2,"Texcoco de Mora","Mexico","Central"
2015-05-15,19.2919773,-99.0963364,"obsr341477",NA,"Mexico City","Mexico City","Central"
2015-05-15,19.50348,-99.14281,"Alfonso Guti�rrez Aldana",NA,"Mexico City","Mexico City","Central"
2015-05-16,25.4248268,-101.0087836,"obsr88294",2,"Saltillo","Coahuila","North"
2015-05-17,19.2919773,-99.0963364,"obsr44779",19,"Mexico City","Mexico City","Central"
2015-05-18,19.5308333,-99.1883056,"obsr105398",2,"Tlalnepantla","Mexico","Central"
2015-05-18,19.5308333,-99.1883056,"obsr399100",2,"Tlalnepantla","Mexico","Central"
2015-05-18,19.5308333,-99.1883056,"obsr642299",2,"Tlalnepantla","Mexico","Central"
2015-05-20,19.2919773,-99.0963364,"obsr44779",17,"Mexico City","Mexico City","Central"
2015-05-20,19.5165556,-99.1723333,"obsr642299",4,"Tlalnepantla","Mexico","Central"
2015-05-20,19.5165556,-99.1723333,"obsr399100",3,"Tlalnepantla","Mexico","Central"
2015-05-20,19.5165556,-99.1723333,"obsr642299",2,"Tlalnepantla","Mexico","Central"
2015-05-20,19.5165556,-99.1723333,"obsr399100",4,"Tlalnepantla","Mexico","Central"
2015-05-20,19.5165556,-99.1723333,"obsr399100",2,"Tlalnepantla","Mexico","Central"
2015-05-20,19.5165556,-99.1723333,"obsr642299",3,"Tlalnepantla","Mexico","Central"
2015-05-20,19.5165556,-99.1723333,"obsr105398",4,"Tlalnepantla","Mexico","Central"
2015-05-20,19.5165556,-99.1723333,"obsr105398",3,"Tlalnepantla","Mexico","Central"
2015-05-20,19.5165556,-99.1723333,"obsr105398",2,"Tlalnepantla","Mexico","Central"
2015-05-20,19.5179508,-99.1741097,"obsr642299",1,"Tlalnepantla","Mexico","Central"
2015-05-20,19.5179508,-99.1741097,"obsr105398",19,"Tlalnepantla","Mexico","Central"
2015-05-20,19.5179508,-99.1741097,"obsr642299",1,"Tlalnepantla","Mexico","Central"
2015-05-20,19.5179508,-99.1741097,"obsr399100",5,"Tlalnepantla","Mexico","Central"
2015-05-20,19.5179508,-99.1741097,"obsr105398",5,"Tlalnepantla","Mexico","Central"
2015-05-20,19.5179508,-99.1741097,"obsr105398",1,"Tlalnepantla","Mexico","Central"
2015-05-20,19.5179508,-99.1741097,"obsr642299",5,"Tlalnepantla","Mexico","Central"
2015-05-20,19.5179508,-99.1741097,"obsr399100",19,"Tlalnepantla","Mexico","Central"
2015-05-20,19.5179508,-99.1741097,"obsr399100",1,"Tlalnepantla","Mexico","Central"
2015-05-20,19.5179508,-99.1741097,"obsr399100",1,"Tlalnepantla","Mexico","Central"
2015-05-20,19.5179508,-99.1741097,"obsr399100",3,"Tlalnepantla","Mexico","Central"
2015-05-20,19.5179508,-99.1741097,"obsr105398",1,"Tlalnepantla","Mexico","Central"
2015-05-20,19.5179508,-99.1741097,"obsr105398",3,"Tlalnepantla","Mexico","Central"
2015-05-20,19.5179508,-99.1741097,"obsr642299",19,"Tlalnepantla","Mexico","Central"
2015-05-20,19.5179508,-99.1741097,"obsr642299",3,"Tlalnepantla","Mexico","Central"
2015-05-20,19.52105,-99.21504,"friddapost",NA,"Tlalnepantla","Mexico","Central"
2015-05-21,19.3131076,-99.1998053,"obsr44779",1,"Mexico City","Mexico City","Central"
2015-05-21,20.6930966,-105.2936769,"obsr414086",2,"Nuevo Vallarta","Nayarit","North"
2015-05-21,20.6930966,-105.2936769,"obsr621928",2,"Nuevo Vallarta","Nayarit","North"
2015-05-22,19.29417,-99.09444,"Gonzalo Zepeda Mart�nez",NA,"Mexico City","Mexico City","Central"
2015-05-23,19.2919773,-99.0963364,"obsr252606",10,"Mexico City","Mexico City","Central"
2015-05-25,20.2973599,-103.1763411,"obsr100116",4,"Chapala","Jalisco","South"
2015-05-25,20.2973599,-103.1763411,"obsr90467",4,"Chapala","Jalisco","South"
2015-05-31,19.0424343,-98.3007985,"obsr156055",2,"San Andres Cholula","Puebla","Central"
2015-06-01,18.64743,-91.83745,"Iv�n Roca",NA,"Ciudad del Carmen","Campeche","South"
2015-06-02,19.5006944,-99.1397778,"obsr642299",2,"Mexico City","Mexico City","Central"
2015-06-02,19.5006944,-99.1397778,"obsr105398",5,"Mexico City","Mexico City","Central"
2015-06-02,19.5006944,-99.1397778,"obsr105398",3,"Mexico City","Mexico City","Central"
2015-06-02,19.5006944,-99.1397778,"obsr399100",5,"Mexico City","Mexico City","Central"
2015-06-02,19.5006944,-99.1397778,"obsr399100",3,"Mexico City","Mexico City","Central"
2015-06-02,19.5006944,-99.1397778,"obsr399100",2,"Mexico City","Mexico City","Central"
2015-06-02,19.5006944,-99.1397778,"obsr399100",3,"Mexico City","Mexico City","Central"
2015-06-02,19.5006944,-99.1397778,"obsr399100",2,"Mexico City","Mexico City","Central"
2015-06-02,19.5006944,-99.1397778,"obsr399100",2,"Mexico City","Mexico City","Central"
